source,external_id,external_url,first_name,last_name,display_name,country_code,gender,category,club_name,club_country_code,ranking_value,rank,ranked_at,confidence_level,total_players
ITTF,135384,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135384,Ahmed,Korani,Ahmed Korani,QA,M,SENIOR,,,20,455,2026-05-12,HIGH,
ITTF,137037,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137037,Loic,Stoll,Loic Stoll,CH,M,SENIOR,,,20,456,2026-05-12,HIGH,
ITTF,108742,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=108742,Kirill,Skachkov,Kirill Skachkov,XX,M,SENIOR,,,19,457,2026-05-12,HIGH,
ITTF,206051,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206051,Mathew,Fabunmi,Mathew Fabunmi,NG,M,SENIOR,,,19,458,2026-05-12,HIGH,
ITTF,137528,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137528,Ali,Altaher,Ali Altaher,SA,M,SENIOR,,,19,459,2026-05-12,HIGH,
ITTF,106897,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=106897,Monday,Olabiyi,Monday Olabiyi,BJ,M,SENIOR,,,19,460,2026-05-12,HIGH,
ITTF,203041,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203041,Khurshid,Akhmedov,Khurshid Akhmedov,UZ,M,SENIOR,,,19,461,2026-05-12,HIGH,
ITTF,135386,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135386,Sultan,Al-Kuwari,Sultan Al-Kuwari,QA,M,SENIOR,,,19,462,2026-05-12,HIGH,
ITTF,137630,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137630,Tiago,Abiodun,Tiago Abiodun,PT,M,SENIOR,,,19,463,2026-05-12,HIGH,
ITTF,135478,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135478,Jakub,Kaucky,Jakub Kaucky,CZ,M,SENIOR,,,19,464,2026-05-12,HIGH,
ITTF,200667,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200667,Marcel,Blaszczyk,Marcel Blaszczyk,PL,M,SENIOR,,,19,465,2026-05-12,HIGH,
ITTF,200315,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200315,Shankhadip,Das,Shankhadip Das,IN,M,SENIOR,,,18,466,2026-05-12,HIGH,
ITTF,133601,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133601,Zhao Ray,Tan,Zhao Ray Tan,SG,M,SENIOR,,,18,467,2026-05-12,HIGH,
ITTF,223843,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=223843,Bastien,Dupont,Bastien Dupont,FR,M,SENIOR,,,18,468,2026-05-12,HIGH,
ITTF,134613,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=134613,Martin,Froseth,Martin Froseth,NO,M,SENIOR,,,18,469,2026-05-12,HIGH,
ITTF,144872,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144872,Dawid,Michna,Dawid Michna,PL,M,SENIOR,,,18,470,2026-05-12,HIGH,
ITTF,135163,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=135163,Doyun,Han,Doyun Han,KR,M,SENIOR,,,18,471,2026-05-12,HIGH,
ITTF,133206,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=133206,Vladislav,Makarov,Vladislav Makarov,XX,M,SENIOR,,,18,472,2026-05-12,HIGH,
ITTF,203078,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=203078,Abhilash,Raval,Abhilash Raval,IN,M,SENIOR,,,18,473,2026-05-12,HIGH,
ITTF,206222,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206222,Jiale,Zhai,Jiale Zhai,CN,M,SENIOR,,,18,474,2026-05-12,HIGH,
ITTF,204289,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204289,Jixuan,Wang,Jixuan Wang,CN,M,SENIOR,,,18,475,2026-05-12,HIGH,
ITTF,204112,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=204112,Berk,Oztoprak,Berk Oztoprak,TR,M,SENIOR,,,18,476,2026-05-12,HIGH,
ITTF,137881,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137881,Noa,Dahlstrom,Noa Dahlstrom,SE,M,SENIOR,,,18,477,2026-05-12,HIGH,
ITTF,102761,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=102761,Ruwen,Filus,Ruwen Filus,DE,M,SENIOR,,,18,478,2026-05-12,HIGH,
ITTF,113243,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113243,Pavel,Sirucek,Pavel Sirucek,CZ,M,SENIOR,,,18,479,2026-05-12,HIGH,
ITTF,200550,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200550,Umesh,Kumar,Umesh Kumar,IN,M,SENIOR,,,18,480,2026-05-12,HIGH,
ITTF,201290,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201290,Mohammad,Habibi,Mohammad Habibi,IR,M,SENIOR,,,18,481,2026-05-12,HIGH,
ITTF,145366,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145366,Ramon,Vila,Ramon Vila,DO,M,SENIOR,,,18,482,2026-05-12,HIGH,
ITTF,200611,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200611,Anav,Gupta,Anav Gupta,US,M,SENIOR,,,17,483,2026-05-12,HIGH,
ITTF,137175,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=137175,Oscar,Birriel,Oscar Birriel,PR,M,SENIOR,,,17,484,2026-05-12,HIGH,
ITTF,145277,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=145277,Brin,Vovk Petrovski,Brin Vovk Petrovski,SI,M,SENIOR,,,17,485,2026-05-12,HIGH,
ITTF,113914,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=113914,Alexander,Chen,Alexander Chen,AT,M,SENIOR,,,17,486,2026-05-12,HIGH,
ITTF,206221,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206221,Yiren,Tang,Yiren Tang,CN,M,SENIOR,,,17,487,2026-05-12,HIGH,
ITTF,144793,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144793,Yong Han,Lai,Yong Han Lai,MY,M,SENIOR,,,17,488,2026-05-12,HIGH,
ITTF,201075,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=201075,Noah,Vitel,Noah Vitel,FR,M,SENIOR,,,17,489,2026-05-12,HIGH,
ITTF,136190,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136190,Giacomo,Izzo,Giacomo Izzo,IT,M,SENIOR,,,17,490,2026-05-12,HIGH,
ITTF,122387,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=122387,Aoto,Asazu,Aoto Asazu,JP,M,SENIOR,,,16,491,2026-05-12,HIGH,
ITTF,107335,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=107335,Vladimir,Petkov,Vladimir Petkov,BG,M,SENIOR,,,16,492,2026-05-12,HIGH,
ITTF,136571,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=136571,Alan,Kulczycki,Alan Kulczycki,PL,M,SENIOR,,,16,493,2026-05-12,HIGH,
ITTF,144870,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144870,Patryk,Lewandowski,Patryk Lewandowski,PL,M,SENIOR,,,16,494,2026-05-12,HIGH,
ITTF,144877,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=144877,Jakub,Stecyszyn,Jakub Stecyszyn,PL,M,SENIOR,,,16,495,2026-05-12,HIGH,
ITTF,120233,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=120233,Taisei,Matsushita,Taisei Matsushita,JP,M,SENIOR,,,16,496,2026-05-12,HIGH,
ITTF,206444,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=206444,Kumar,Harshit,Kumar Harshit,IN,M,SENIOR,,,16,497,2026-05-12,HIGH,
ITTF,209002,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=209002,Hojun,Choi,Hojun Choi,KR,M,SENIOR,,,16,498,2026-05-12,HIGH,
ITTF,202981,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=202981,Xunan,Huang,Xunan Huang,CN,M,SENIOR,,,16,499,2026-05-12,HIGH,
ITTF,200344,https://results.ittf.link/index.php/player-profile/list/60?resetfilters=1&vw_profiles___player_id_raw=200344,Abdulla,Mamay,Abdulla Mamay,KZ,M,SENIOR,,,16,500,2026-05-12,HIGH,
